142.000,5227.00,5227.00,34.8732
143.000,5232.00,5232.00,34.5830
144.000,5237.00,5237.00,34.1973
145.000,5242.00,5242.00,33.6991
146.000,5247.00,5247.00,33.3418
147.000,5252.00,5252.00,33.2321
148.000,5257.00,5257.00,32.9950
149.000,5262.00,5262.00,32.5038
150.000,5267.00,5267.00,32.0787
151.000,5272.00,5272.00,31.8301
152.000,5277.00,5277.00,31.6655
153.000,5282.00,5282.00,31.4385
154.000,5287.00,5287.00,31.1743
155.000,5292.00,5292.00,31.1162
156.000,5297.00,5297.00,30.7573
157.000,5302.00,5302.00,30.6875
158.000,5307.00,5307.00,30.4214
159.000,5312.00,5312.00,30.2440
160.000,5317.00,5317.00,30.2440
161.000,5322.00,5322.00,29.8027
162.000,5327.00,5327.00,29.6514
163.000,5332.00,5332.00,29.0376
164.000,5337.00,5337.00,28.8049
165.000,5342.00,5342.00,28.5229
166.000,5347.00,5347.00,28.2460
167.000,5352.00,5352.00,28.1548
168.000,5357.00,5357.00,27.9766
169.000,5362.00,5362.00,27.3467
170.000,5367.00,5367.00,27.1401
171.000,5372.00,5372.00,26.9610
172.000,5377.00,5377.00,26.8278
173.000,5382.00,5382.00,26.4106
174.000,5387.00,5387.00,26.3676
175.000,5392.00,5392.00,26.3036
176.000,5397.00,5397.00,26.2173
177.000,5402.00,5402.00,26.0341
178.000,5407.00,5407.00,25.8868
179.000,5412.00,5412.00,25.7798
180.000,5417.00,5417.00,25.6621
181.000,5422.00,5422.00,24.7429
182.000,5427.00,5427.00,24.6504
183.000,5432.00,5432.00,24.5190
184.000,5437.00,5437.00,24.4395
185.000,5442.00,5442.00,23.8345
186.000,5447.00,5447.00,23.7976
187.000,5452.00,5452.00,23.7976
188.000,5457.00,5457.00,23.2723
189.000,5462.00,5462.00,23.0433
190.000,5467.00,5467.00,22.7788
191.000,5472.00,5472.00,22.3979
192.000,5477.00,5477.00,22.2666
193.000,5482.00,5482.00,22.2798
194.000,5487.00,5487.00,22.2119
195.000,5492.00,5492.00,22.2035
196.000,5497.00,5497.00,22.2035
197.000,5502.00,5502.00,22.2035
198.000,5507.00,5507.00,21.7563
199.000,5512.00,5512.00,21.6265
200.000,5517.00,5517.00,21.5352
201.000,5522.00,5522.00,21.5273
202.000,5527.00,5527.00,21.2147
203.000,5532.00,5532.00,20.9130
204.000,5537.00,5537.00,20.9130
205.000,5542.00,5542.00,20.7539
206.000,5547.00,5547.00,20.4478
207.000,5552.00,5552.00,20.3398
208.000,5557.00,5557.00,19.7314
209.000,5562.00,5562.00,19.6631
210.000,5567.00,5567.00,19.5074
211.000,5572.00,5572.00,19.0762
212.000,5577.00,5577.00,18.4548
213.000,5582.00,5582.00,18.3553
214.000,5587.00,5587.00,18.2477
215.000,5592.00,5592.00,18.0034
216.000,5597.00,5597.00,17.5514
217.000,5602.00,5602.00,17.4399
218.000,5607.00,5607.00,16.9570
219.000,5612.00,5612.00,16.9409
220.000,5617.00,5617.00,16.3408
221.000,5622.00,5622.00,16.0010
222.000,5627.00,5627.00,15.8085
223.000,5632.00,5632.00,15.6799
224.000,5637.00,5637.00,15.3781
225.000,5642.00,5642.00,15.3197
226.000,5647.00,5647.00,14.7388
227.000,5652.00,5652.00,14.6664
228.000,5657.00,5657.00,14.2332
229.000,5662.00,5662.00,14.1147
230.000,5667.00,5667.00,12.9170
231.000,5672.00,5672.00,12.8769
232.000,5677.00,5677.00,12.7776
233.000,5682.00,5682.00,12.5718
234.000,5687.00,5687.00,12.1982
235.000,5692.00,5692.00,11.8272
236.000,5697.00,5697.00,11.4987
237.000,5702.00,5702.00,11.4224
238.000,5707.00,5707.00,11.2461
239.000,5712.00,5712.00,10.6724
240.000,5717.00,5717.00,10.4554
241.000,5722.00,5722.00,9.90918
242.000,5727.00,5727.00,9.86200
243.000,5732.00,5732.00,9.57178
244.000,5737.00,5737.00,9.20016
245.000,5742.00,5742.00,9.04529
246.000,5747.00,5747.00,8.96924
247.000,5752.00,5752.00,8.87012
248.000,5757.00,5757.00,8.46802
249.000,5762.00,5762.00,8.38870
250.000,5767.00,5767.00,8.19153
251.000,5772.00,5772.00,7.69824
252.000,5777.00,5777.00,7.56473
253.000,5782.00,5782.00,7.20068
254.000,5787.00,5787.00,6.91016
255.000,5792.00,5792.00,6.43311
256.000,5797.00,5797.00,5.42822
257.000,5802.00,5802.00,5.23413
258.000,5807.00,5807.00,4.89746
259.000,5812.00,5812.00,4.77246
260.000,5817.00,5817.00,4.41064
261.000,5822.00,5822.00,4.26001
262.000,5827.00,5827.00,4.02002
263.000,5832.00,5832.00,3.59460
264.000,5837.00,5837.00,2.97607
265.000,5842.00,5842.00,2.97607
266.000,5847.00,5847.00,2.39069
267.000,5852.00,5852.00,2.36319
268.000,5857.00,5857.00,2.27695
269.000,5862.00,5862.00,2.08887
270.000,5867.00,5867.00,1.45917
271.000,5872.00,5872.00,1.18625
272.000,5877.00,5877.00,1.08502
273.000,5882.00,5882.00,0.878448
274.000,5887.00,5887.00,0.860840
275.000,5892.00,5892.00,0.810059
276.000,5897.00,5897.00,0.316895
277.000,5902.00,5902.00,0.171753
278.000,5907.00,5907.00,-0.0773926
279.000,5912.00,5912.00,-0.185059
280.000,5917.00,5917.00,-0.406250
281.000,5922.00,5922.00,-0.406250
282.000,5927.00,5927.00,-0.792236
283.000,5932.00,5932.00,-0.818451
284.000,5937.00,5937.00,-0.839905
285.000,5942.00,5942.00,-0.818451
286.000,5947.00,5947.00,-1.05991
287.000,5952.00,5952.00,-1.05991
288.000,5957.00,5957.00,-1.49268
289.000,5962.00,5962.00,-1.53613
290.000,5967.00,5967.00,-1.69022
291.000,5972.00,5972.00,-1.74561
292.000,5977.00,5977.00,-1.89856
293.000,5982.00,5982.00,-1.80957
294.000,5987.00,5987.00,-1.80957
295.000,5992.00,5992.00,-1.74561
296.000,5997.00,5997.00,-1.74561
297.000,6002.00,6002.00,-1.72900
298.000,6007.00,6007.00,-1.89856
299.000,6012.00,6012.00,-1.93759
300.000,6017.00,6017.00,-2.01453
301.000,6022.00,6022.00,-2.03955
302.000,6027.00,6027.00,-2.03955
303.000,6032.00,6032.00,-2.09766
304.000,6037.00,6037.00,-2.12207
305.000,6042.00,6042.00,-2.31836
306.000,6047.00,6047.00,-2.78546
307.000,6052.00,6052.00,-2.83252
308.000,6057.00,6057.00,-2.99365
309.000,6062.00,6062.00,-3.16113
310.000,6065.00,6065.00,-3.22803
311.000,6060.00,6060.00,-3.22803
312.000,6055.00,6055.00,-3.22803
313.000,6050.00,6050.00,-3.22803
314.000,6045.00,6045.00,-3.28516
315.000,6040.00,6040.00,-3.28516
316.000,6035.00,6035.00,-3.22803
317.000,6030.00,6030.00,-3.22803
318.000,6025.00,6025.00,-3.38293
319.000,6020.00,6020.00,-3.40308
320.000,6015.00,6015.00,-3.40308
321.000,6010.00,6010.00,-3.33594
322.000,6005.00,6005.00,-3.33594
323.000,6000.00,6000.00,-3.22803
324.000,5995.00,5995.00,-3.16113
325.000,5990.00,5990.00,-3.16113
326.000,5985.00,5985.00,-3.16113
327.000,5980.00,5980.00,-2.99365
328.000,5975.00,5975.00,-3.10022
329.000,5970.00,5970.00,-2.95361
330.000,5965.00,5965.00,-2.78546
331.000,5960.00,5960.00,-2.50781
332.000,5955.00,5955.00,-2.31836
333.000,5950.00,5950.00,-2.29803
334.000,5945.00,5945.00,-2.29803
335.000,5940.00,5940.00,-2.29803
336.000,5935.00,5935.00,-2.29803
337.000,5930.00,5930.00,-2.03955
338.000,5925.00,5925.00,-2.03955
339.000,5920.00,5920.00,-2.01453
340.000,5915.00,5915.00,-1.93759
341.000,5910.00,5910.00,-1.93506
342.000,5905.00,5905.00,-1.93506
343.000,5900.00,5900.00,-1.80957
344.000,5895.00,5895.00,-1.80957
345.000,5890.00,5890.00,-1.72900
346.000,5885.00,5885.00,-1.69022
347.000,5880.00,5880.00,-1.57080
348.000,5875.00,5875.00,-1.50781
349.000,5870.00,5870.00,-1.05991
350.000,5865.00,5865.00,-0.839905
351.000,5860.00,5860.00,-0.792236
352.000,5855.00,5855.00,-0.839905
353.000,5850.00,5850.00,-0.460938
354.000,5845.00,5845.00,-0.460938
